Order Date,Ship Date,Ship Mode,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,Sales Per Unit,Original Unit Price,Lead Time
2022-05-10,2022-05-11,First Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Paper,5.98,1,0.0,2.691,5.98,5.98,1 days
2021-12-26,2021-12-29,Second Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Technology,Accessories,54.38400000000001,2,0.2,1.359599999999995,27.192000000000004,33.99,3 days
2022-11-15,2022-11-19,Standard Class,Consumer,United States,Carlsbad,New Mexico,88220,West,Office Supplies,Envelopes,28.4,5,0.0,13.347999999999997,5.68,5.68,4 days
2022-11-06,2022-11-10,Standard Class,Consumer,United States,Seattle,Washington,98115,West,Office Supplies,Binders,27.680000000000003,2,0.2,9.687999999999999,13.840000000000002,17.3,4 days
2020-09-06,2020-09-10,Standard Class,Consumer,United States,San Antonio,Texas,78207,Central,Office Supplies,Art,9.936,3,0.2,2.7324,3.312,4.14,4 days
2020-09-06,2020-09-10,Standard Class,Consumer,United States,San Antonio,Texas,78207,Central,Technology,Machines,8159.951999999999,8,0.4,-1359.992000000002,1019.9939999999999,1699.99,4 days
2020-09-06,2020-09-10,Standard Class,Consumer,United States,San Antonio,Texas,78207,Central,Office Supplies,Storage,275.928,3,0.2,-58.634699999999995,91.976,114.97,4 days
2020-09-06,2020-09-10,Standard Class,Consumer,United States,San Antonio,Texas,78207,Central,Furniture,Chairs,1740.0599999999997,9,0.3,-24.858000000000175,193.33999999999997,276.2,4 days
2020-09-06,2020-09-10,Standard Class,Consumer,United States,San Antonio,Texas,78207,Central,Office Supplies,Art,32.064,6,0.2,6.813599999999997,5.344,6.68,4 days
2020-09-06,2020-09-10,Standard Class,Consumer,United States,San Antonio,Texas,78207,Central,Office Supplies,Appliances,177.97999999999996,5,0.8,-453.84900000000005,35.59599999999999,177.98,4 days
2020-09-06,2020-09-10,Standard Class,Consumer,United States,San Antonio,Texas,78207,Central,Technology,Phones,143.976,3,0.2,8.998500000000007,47.992,59.989999999999995,4 days
2020-08-03,2020-08-07,Standard Class,Consumer,United States,Los Angeles,California,90004,West,Office Supplies,Paper,20.94,3,0.0,9.841800000000001,6.98,6.98,4 days
2020-08-03,2020-08-07,Standard Class,Consumer,United States,Los Angeles,California,90004,West,Office Supplies,Paper,110.96,2,0.0,53.260799999999996,55.48,55.48,4 days
2020-08-03,2020-08-07,Standard Class,Consumer,United States,Los Angeles,California,90004,West,Furniture,Chairs,340.14400000000006,7,0.2,21.259,48.592000000000006,60.74,4 days
2020-09-12,2020-09-17,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Office Supplies,Appliances,52.44799999999999,2,0.8,-131.12000000000003,26.223999999999997,131.12,5 days
2020-09-12,2020-09-17,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Office Supplies,Labels,20.16,4,0.2,6.551999999999999,5.04,6.3,5 days
2023-04-20,2023-04-24,Second Class,Consumer,United States,Houston,Texas,77036,Central,Office Supplies,Appliances,97.26399999999998,4,0.8,-243.16000000000008,24.315999999999995,121.58,4 days
2021-11-19,2021-11-21,Second Class,Consumer,United States,Newark,Ohio,43055,East,Furniture,Chairs,396.802,7,0.3,-11.337199999999939,56.686,80.98,2 days
2021-11-19,2021-11-21,Second Class,Consumer,United States,Newark,Ohio,43055,East,Office Supplies,Supplies,15.88,5,0.2,-3.771500000000001,3.176,3.97,2 days
2021-12-13,2021-12-17,Standard Class,Home Office,United States,New York City,New York,10009,East,Office Supplies,Art,3.28,1,0.0,1.4104,3.28,3.28,4 days
2020-12-03,2020-12-07,Second Class,Corporate,United States,Decatur,Illinois,62521,Central,Office Supplies,Storage,24.816000000000003,2,0.2,1.8612000000000002,12.408000000000001,15.510000000000002,4 days
2020-12-03,2020-12-07,Second Class,Corporate,United States,Decatur,Illinois,62521,Central,Technology,Accessories,408.74399999999997,7,0.2,76.63949999999998,58.391999999999996,72.99,4 days
2020-11-17,2020-11-22,Second Class,Home Office,United States,Monroe,Louisiana,71203,South,Technology,Phones,503.96,4,0.0,131.02960000000002,125.99,125.99,5 days
2020-11-17,2020-11-22,Second Class,Home Office,United States,Monroe,Louisiana,71203,South,Technology,Phones,149.95,5,0.0,41.986000000000004,29.99,29.99,5 days
2020-11-17,2020-11-22,Second Class,Home Office,United States,Monroe,Louisiana,71203,South,Technology,Accessories,29.0,2,0.0,7.25,14.5,14.5,5 days
2022-11-27,2022-12-01,Standard Class,Consumer,United States,Fairfield,Connecticut,6824,East,Office Supplies,Binders,7.16,2,0.0,3.4368,3.58,3.58,4 days
2020-08-24,2020-08-28,Standard Class,Home Office,United States,Los Angeles,California,90032,West,Technology,Accessories,176.8,8,0.0,22.98400000000001,22.1,22.1,4 days
2022-07-15,2022-07-21,Standard Class,Corporate,United States,Grand Prairie,Texas,75051,Central,Office Supplies,Storage,37.224000000000004,3,0.2,3.7224000000000004,12.408000000000001,15.510000000000002,6 days
2022-07-15,2022-07-21,Standard Class,Corporate,United States,Grand Prairie,Texas,75051,Central,Office Supplies,Paper,20.016000000000002,3,0.2,6.254999999999996,6.672000000000001,8.34,6 days
2021-10-10,2021-10-12,First Class,Home Office,United States,New York City,New York,10035,East,Furniture,Bookcases,899.1360000000001,4,0.2,112.39199999999991,224.78400000000002,280.98,2 days
2021-10-10,2021-10-12,First Class,Home Office,United States,New York City,New York,10035,East,Technology,Phones,71.76,6,0.0,20.092800000000004,11.96,11.96,2 days
2021-10-10,2021-10-12,First Class,Home Office,United States,New York City,New York,10035,East,Office Supplies,Paper,51.84,8,0.0,24.883200000000002,6.48,6.48,2 days
2021-10-10,2021-10-12,First Class,Home Office,United States,New York City,New York,10035,East,Furniture,Bookcases,626.3520000000001,3,0.2,46.97640000000001,208.78400000000002,260.98,2 days
2021-10-10,2021-10-12,First Class,Home Office,United States,New York City,New York,10035,East,Office Supplies,Art,19.9,5,0.0,6.566999999999998,3.9799999999999995,3.9799999999999995,2 days
2021-10-29,2021-11-04,Standard Class,Corporate,United States,Redlands,California,92374,West,Office Supplies,Envelopes,14.280000000000001,7,0.0,6.711599999999999,2.04,2.04,6 days
2020-03-19,2020-03-23,Standard Class,Consumer,United States,Hamilton,Ohio,45011,East,Office Supplies,Art,7.408,2,0.2,1.2037999999999995,3.704,4.63,4 days
2020-03-19,2020-03-23,Standard Class,Consumer,United States,Hamilton,Ohio,45011,East,Office Supplies,Art,6.048,3,0.2,1.5876000000000006,2.016,2.52,4 days
2023-11-05,2023-11-12,Standard Class,Home Office,United States,Westfield,New Jersey,7090,East,Office Supplies,Storage,46.26,3,0.0,12.0276,15.42,15.42,7 days
2023-07-05,2023-07-12,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Binders,2.9460000000000006,2,0.7,-2.2585999999999995,1.4730000000000003,4.91,7 days
2023-07-05,2023-07-12,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Paper,16.056,3,0.2,5.8203000000000005,5.352,6.69,7 days
2023-06-23,2023-06-28,Standard Class,Consumer,United States,Akron,Ohio,44312,East,Office Supplies,Paper,21.744000000000003,3,0.2,6.794999999999999,7.248000000000001,9.06,5 days
2020-08-01,2020-08-03,First Class,Consumer,United States,Denver,Colorado,80219,West,Furniture,Tables,218.75,2,0.5,-161.875,109.375,218.75,2 days
2020-08-01,2020-08-03,First Class,Consumer,United States,Denver,Colorado,80219,West,Office Supplies,Appliances,2.6,1,0.2,0.29249999999999987,2.6,3.25,2 days
2023-12-16,2023-12-20,Second Class,Consumer,United States,Dallas,Texas,75220,Central,Office Supplies,Appliances,66.28399999999999,2,0.8,-178.9668,33.141999999999996,165.71,4 days
2023-06-02,2023-06-06,Standard Class,Corporate,United States,Franklin,Tennessee,37064,South,Furniture,Furnishings,35.168000000000006,7,0.2,9.671200000000002,5.024000000000001,6.280000000000001,4 days
2023-12-08,2023-12-13,Standard Class,Consumer,United States,Whittier,California,90604,West,Technology,Phones,444.76800000000003,4,0.2,44.476800000000026,111.19200000000001,138.99,5 days
2023-11-30,2023-12-06,Standard Class,Consumer,United States,Saginaw,Michigan,48601,Central,Office Supplies,Storage,83.92,4,0.0,5.874399999999994,20.98,20.98,6 days
2023-11-30,2023-12-06,Standard Class,Consumer,United States,Saginaw,Michigan,48601,Central,Technology,Phones,131.98,2,0.0,35.634600000000006,65.99,65.99,6 days
2023-11-30,2023-12-06,Standard Class,Consumer,United States,Saginaw,Michigan,48601,Central,Office Supplies,Binders,15.92,4,0.0,7.4824,3.98,3.98,6 days
2023-11-30,2023-12-06,Standard Class,Consumer,United States,Saginaw,Michigan,48601,Central,Office Supplies,Fasteners,52.29,9,0.0,16.209899999999998,5.81,5.81,6 days
2023-11-30,2023-12-06,Standard Class,Consumer,United States,Saginaw,Michigan,48601,Central,Office Supplies,Storage,91.99,1,0.0,3.6795999999999935,91.99,91.99,6 days
2021-02-07,2021-02-11,Second Class,Corporate,United States,Dallas,Texas,75220,Central,Technology,Accessories,20.8,2,0.2,6.499999999999999,10.4,13.0,4 days
2020-12-31,2021-01-07,Standard Class,Corporate,United States,Medina,Ohio,44256,East,Office Supplies,Labels,23.680000000000003,2,0.2,8.879999999999999,11.840000000000002,14.8,7 days
2020-12-31,2021-01-07,Standard Class,Corporate,United States,Medina,Ohio,44256,East,Furniture,Bookcases,452.45,5,0.5,-244.32300000000006,90.49,180.98,7 days
2020-12-31,2021-01-07,Standard Class,Corporate,United States,Medina,Ohio,44256,East,Technology,Phones,62.982,3,0.4,-14.695800000000006,20.994,34.99,7 days
2020-12-31,2021-01-07,Standard Class,Corporate,United States,Medina,Ohio,44256,East,Technology,Machines,1188.0000000000002,9,0.7,-950.4000000000001,132.00000000000003,440.00000000000006,7 days
2020-12-31,2021-01-07,Standard Class,Corporate,United States,Medina,Ohio,44256,East,Technology,Accessories,89.584,2,0.2,4.479200000000006,44.792,55.99,7 days
2022-10-27,2022-10-31,Standard Class,Consumer,United States,Los Angeles,California,90032,West,Office Supplies,Storage,93.06,6,0.0,26.056800000000003,15.51,15.51,4 days
2022-10-27,2022-10-31,Standard Class,Consumer,United States,Los Angeles,California,90032,West,Technology,Phones,302.376,3,0.2,22.678200000000018,100.79199999999999,125.98999999999998,4 days
2021-12-22,2021-12-25,First Class,Consumer,United States,Dublin,Ohio,43017,East,Office Supplies,Fasteners,5.5840000000000005,2,0.2,1.8147999999999997,2.7920000000000003,3.49,3 days
2021-12-22,2021-12-25,First Class,Consumer,United States,Dublin,Ohio,43017,East,Office Supplies,Paper,22.704000000000004,6,0.2,8.2302,3.7840000000000007,4.73,3 days
2021-12-22,2021-12-25,First Class,Consumer,United States,Dublin,Ohio,43017,East,Office Supplies,Binders,19.776000000000003,4,0.7,-13.843199999999996,4.944000000000001,16.48,3 days
2021-12-22,2021-12-25,First Class,Consumer,United States,Dublin,Ohio,43017,East,Furniture,Furnishings,72.704,4,0.2,19.084800000000005,18.176,22.719999999999995,3 days
2021-12-22,2021-12-25,First Class,Consumer,United States,Dublin,Ohio,43017,East,Technology,Machines,479.98800000000006,4,0.7,-383.9904,119.99700000000001,399.99,3 days
2021-12-22,2021-12-25,First Class,Consumer,United States,Dublin,Ohio,43017,East,Office Supplies,Art,27.168000000000003,2,0.2,2.7168,13.584000000000001,16.98,3 days
2021-08-07,2021-08-14,Standard Class,Corporate,United States,Detroit,Michigan,48227,Central,Office Supplies,Art,2.2,1,0.0,0.9680000000000002,2.2,2.2,7 days
2021-08-07,2021-08-14,Standard Class,Corporate,United States,Detroit,Michigan,48227,Central,Furniture,Tables,622.4499999999999,5,0.0,136.939,124.48999999999998,124.48999999999998,7 days
2021-08-07,2021-08-14,Standard Class,Corporate,United States,Detroit,Michigan,48227,Central,Office Supplies,Storage,21.98,1,0.0,0.21979999999999933,21.98,21.98,7 days
2021-02-26,2021-03-02,Standard Class,Consumer,United States,Columbia,Tennessee,38401,South,Furniture,Chairs,161.568,2,0.2,-28.27440000000002,80.784,100.98,4 days
2021-02-26,2021-03-02,Standard Class,Consumer,United States,Columbia,Tennessee,38401,South,Furniture,Chairs,389.696,8,0.2,43.84079999999997,48.712,60.89,4 days
2020-09-11,2020-09-15,Standard Class,Corporate,United States,Charlotte,North Carolina,28205,South,Office Supplies,Binders,18.648000000000003,7,0.7,-12.431999999999999,2.6640000000000006,8.88,4 days
2023-04-06,2023-04-11,Standard Class,Home Office,United States,Tampa,Florida,33614,South,Furniture,Tables,233.86,2,0.45,-102.04800000000003,116.93,212.6,5 days
2023-04-06,2023-04-11,Standard Class,Home Office,United States,Tampa,Florida,33614,South,Furniture,Tables,620.6145000000001,3,0.45,-248.24579999999992,206.87150000000005,376.13000000000005,5 days
2023-04-06,2023-04-11,Standard Class,Home Office,United States,Tampa,Florida,33614,South,Office Supplies,Binders,5.328000000000001,2,0.7,-3.5519999999999996,2.6640000000000006,8.88,5 days
2023-04-06,2023-04-11,Standard Class,Home Office,United States,Tampa,Florida,33614,South,Furniture,Furnishings,258.072,3,0.2,0.0,86.024,107.53,5 days
2023-04-06,2023-04-11,Standard Class,Home Office,United States,Tampa,Florida,33614,South,Technology,Accessories,617.9760000000001,3,0.2,-7.724700000000098,205.99200000000005,257.49000000000007,5 days
2023-11-11,2023-11-15,Standard Class,Corporate,United States,Santa Clara,California,95051,West,Office Supplies,Paper,10.56,2,0.0,4.752,5.28,5.28,4 days
2022-06-03,2022-06-08,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Office Supplies,Paper,25.920000000000005,5,0.2,9.396,5.184000000000001,6.480000000000001,5 days
2022-06-03,2022-06-08,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Furniture,Furnishings,419.68000000000006,5,0.6,-356.72799999999995,83.936,209.84,5 days
2022-06-03,2022-06-08,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Furniture,Furnishings,11.688,3,0.6,-4.6751999999999985,3.8960000000000004,9.74,5 days
2022-06-03,2022-06-08,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Technology,Phones,31.983999999999998,2,0.2,11.194399999999998,15.991999999999999,19.99,5 days
2022-06-03,2022-06-08,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Furniture,Tables,177.225,5,0.5,-120.51299999999998,35.445,70.89,5 days
2022-06-03,2022-06-08,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Furniture,Furnishings,4.0440000000000005,3,0.6,-2.8307999999999995,1.348,3.37,5 days
2022-06-03,2022-06-08,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Office Supplies,Art,7.408,2,0.2,1.2037999999999995,3.704,4.63,5 days
2020-05-30,2020-06-04,Second Class,Home Office,United States,Lakeville,Minnesota,55044,Central,Furniture,Chairs,2001.8600000000001,7,0.0,580.5393999999999,285.98,285.98,5 days
2020-05-30,2020-06-04,Second Class,Home Office,United States,Lakeville,Minnesota,55044,Central,Office Supplies,Storage,166.72,2,0.0,41.68000000000001,83.36,83.36,5 days
2020-05-30,2020-06-04,Second Class,Home Office,United States,Lakeville,Minnesota,55044,Central,Office Supplies,Paper,47.88,6,0.0,23.94,7.98,7.98,5 days
2020-05-30,2020-06-04,Second Class,Home Office,United States,Lakeville,Minnesota,55044,Central,Office Supplies,Appliances,1503.25,5,0.0,496.07249999999993,300.65,300.65,5 days
2020-05-30,2020-06-04,Second Class,Home Office,United States,Lakeville,Minnesota,55044,Central,Office Supplies,Paper,25.92,4,0.0,12.441600000000001,6.48,6.48,5 days
2022-12-09,2022-12-14,Second Class,Consumer,United States,San Francisco,California,94109,West,Furniture,Chairs,321.568,2,0.2,28.137200000000007,160.784,200.98,5 days
2022-09-10,2022-09-16,Standard Class,Consumer,United States,San Diego,California,92037,West,Office Supplies,Paper,7.61,1,0.0,3.5766999999999998,7.61,7.61,6 days
2022-09-10,2022-09-16,Standard Class,Consumer,United States,San Diego,California,92037,West,Technology,Accessories,3347.37,13,0.0,636.0002999999997,257.49,257.49,6 days
2022-12-09,2022-12-12,First Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Storage,80.58,6,0.0,22.562400000000004,13.43,13.43,3 days
2022-12-09,2022-12-12,First Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Envelopes,361.92,4,0.0,162.864,90.48,90.48,3 days
2021-11-26,2021-12-02,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Furniture,Furnishings,12.132000000000001,9,0.6,-8.492399999999998,1.348,3.37,6 days
2021-11-26,2021-12-02,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Office Supplies,Storage,82.368,2,0.2,-19.562399999999997,41.184,51.48,6 days
2021-11-26,2021-12-02,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Office Supplies,Storage,53.92,5,0.2,4.043999999999997,10.784,13.48,6 days
2021-11-26,2021-12-02,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Technology,Phones,647.904,6,0.2,56.691599999999966,107.984,134.98,6 days
2023-11-30,2023-12-02,Second Class,Consumer,United States,New York City,New York,10009,East,Technology,Accessories,20.37,3,0.0,6.925800000000001,6.79,6.79,2 days
2023-11-30,2023-12-02,Second Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Storage,221.54999999999998,3,0.0,6.646500000000017,73.85,73.85,2 days
2023-11-30,2023-12-02,Second Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Binders,17.52,5,0.2,6.131999999999999,3.504,4.38,2 days
2023-06-07,2023-06-11,Standard Class,Corporate,United States,Pasadena,Texas,77506,Central,Office Supplies,Appliances,1.6239999999999994,2,0.8,-4.466,0.8119999999999997,4.06,4 days
2020-09-17,2020-09-19,Second Class,Corporate,United States,Houston,Texas,77036,Central,Technology,Machines,3059.982,3,0.4,-509.99700000000075,1019.994,1699.99,2 days
